pos;city;address;area;HouseYear;HouseFloor
15072;Москва;ул. Краснодарская, д. 27/13;5964.20;1958;5
15073;Москва;ул. Краснодарская, д. 28/15;2069.20;1960;4
15074;Москва;ул. Краснодарская, д. 30;1350.90;1960;4
15075;Москва;ул. Краснодарская, д. 32;1324.60;1960;4
15076;Москва;ул. Краснодарская, д. 33;4243.50;1971;14
15077;Москва;ул. Краснодарская, д. 34;2026.10;1959;4
15078;Москва;ул. Краснодарская, д. 35;7135.70;1972;9
15079;Москва;ул. Краснодарская, д. 38/20;10600.20;2001;12
15080;Москва;ул. Краснодарская, д. 44/13;3149.60;1961;5
15081;Москва;ул. Краснодарская, д. 46;3158.20;1961;5
15082;Москва;ул. Краснодарская, д. 48;7331.10;2004;8
15083;Москва;ул. Краснодарская, д. 51, к. 2;13557.10;1975;16
15084;Москва;ул. Краснодарская, д. 51, к. 3;7160.50;1975;9
15085;Москва;ул. Краснодарская, д. 51, к. 4;10795.10;1975;9
15086;Москва;ул. Краснодарская, д. 51, к. 5;4269.50;1975;14
15087;Москва;ул. Краснодарская, д. 52;9897.30;1982;12
15088;Москва;ул. Краснодарская, д. 55;5371.20;1995;16
15089;Москва;ул. Краснодарская, д. 56;9950.80;1981;12
15090;Москва;ул. Краснодарская, д. 57, к. 1;12332.20;1976;12
15091;Москва;ул. Краснодарская, д. 57, к. 2;9608.50;1976;12
15092;Москва;ул. Краснодарская, д. 57, к. 3;11991.10;1977;12
15093;Москва;ул. Краснодарская, д. 58;5051.60;1981;12
15094;Москва;ул. Краснодарская, д. 60;16077.80;1981;12
15095;Москва;ул. Краснодарская, д. 65/18, к. 1;7337.80;1979;16
15096;Москва;ул. Краснодарская, д. 65/18, к. 2;5353.70;1978;16
15097;Москва;ул. Краснодарская, д. 72, к. 3;19332.80;2003;17
15098;Москва;ул. Краснодарская, д. 74, к. 2;22315.70;2003;14
15099;Москва;ул. Краснодарская, д. 76;12545.50;2003;14
15100;Москва;ул. Краснодарская, д. 78;6211.40;2003;18
15101;Москва;ул. Краснодонская, д. 1, к. 1;28372.60;1988;17
15102;Москва;ул. Краснодонская, д. 2, к. 3;12271.50;1989;17
15103;Москва;ул. Краснодонская, д. 2, к. 1;15114.00;1988;17
15104;Москва;ул. Краснодонская, д. 3, к. 1;6704.30;1966;5
15105;Москва;ул. Краснодонская, д. 3, к. 2;3312.10;1965;5
15106;Москва;ул. Краснодонская, д. 3, к. 3;3340.90;1964;5
15107;Москва;ул. Краснодонская, д. 4;3160.40;1967;5
15108;Москва;ул. Краснодонская, д. 5, стр. 2;3386.40;1965;5
15109;Москва;ул. Краснодонская, д. 5, стр. 1;3398.40;1965;5
15110;Москва;ул. Краснодонская, д. 5, стр. 3;2456.20;1965;5
15111;Москва;ул. Краснодонская, д. 6;7181.60;1978;9
15112;Москва;ул. Краснодонская, д. 10;5356.60;1979;16
15113;Москва;ул. Краснодонская, д. 11;3175.90;1957;5
15114;Москва;ул. Краснодонская, д. 12;6003.80;1980;16
15115;Москва;ул. Краснодонская, д. 13, к. 2;3308.60;1996;14
15116;Москва;ул. Краснодонская, д. 14, к. 1;6643.00;1958;5
15117;Москва;ул. Краснодонская, д. 14, к. 2;6041.80;1956;5
15118;Москва;ул. Краснодонская, д. 14, к. 3;3981.50;1956;5
15119;Москва;ул. Краснодонская, д. 18/18;3774.70;1954;5
15120;Москва;ул. Краснодонская, д. 19, к. 1;3218.70;1962;5
15121;Москва;ул. Краснодонская, д. 20, к. 2;5493.80;1975;14
15122;Москва;ул. Краснодонская, д. 20;2708.20;1961;5
15123;Москва;ул. Краснодонская, д. 21, к. 2;3231.40;1961;5
15124;Москва;ул. Краснодонская, д. 21, к. 1;6244.60;2004;14
15125;Москва;ул. Краснодонская, д. 22;7180.80;1979;9
15126;Москва;ул. Краснодонская, д. 23, к. 2;3231.80;1962;5
15127;Москва;ул. Краснодонская, д. 23, к. 1;6242.80;2004;14
15128;Москва;ул. Краснодонская, д. 24;15730.70;1987;12
15129;Москва;ул. Краснодонская, д. 25;3394.70;1960;5
15130;Москва;ул. Краснодонская, д. 27;6914.10;1974;9
15131;Москва;ул. Краснодонская, д. 34;7145.00;1974;9
15132;Москва;ул. Краснодонская, д. 34, к. 2;9781.40;1984;14
15133;Москва;ул. Краснодонская, д. 36;7141.60;1971;9
15134;Москва;ул. Краснодонская, д. 39;12727.70;1985;12
15135;Москва;ул. Краснодонская, д. 42;9556.60;1985;14
15136;Москва;ул. Краснодонская, д. 46;5322.50;1986;16
15137;Москва;ул. Краснодонская, д. 49/17;3368.20;1961;5
15138;Москва;ул. Краснодонская, д. 53;7183.80;1980;12
15139;Москва;пл. Красноказарменная, д. 1;14033.00;1982;11
15140;Москва;ул. Красноказарменная, д. 2, к. 1;2249.00;1961;5
15141;Москва;ул. Красноказарменная, д. 2, к. 2;2285.00;1961;5
15142;Москва;ул. Красноказарменная, д. 2, стр. 1;17923.00;1796;4
15143;Москва;пл. Красноказарменная, д. 2, стр. 1;—;—;—
15144;Москва;ул. Красноказарменная, д. 3;16740.00;1917;5
15145;Москва;ул. Красноказарменная, д. 8;34559.00;2012;12
15146;Москва;ул. Красноказарменная, д. 9;25423.00;1957;9
15147;Москва;ул. Красноказарменная, д. 10;10861.00;1957;7
15148;Москва;ул. Красноказарменная, д. 12, к. 1;2948.00;1931;4
15149;Москва;ул. Красноказарменная, д. 12, к. 4;2964.00;1931;4
15150;Москва;ул. Красноказарменная, д. 14А;67232.50;2018;3
15151;Москва;ул. Красноказарменная, д. 14А, к. 2;99058.10;2018;23
15152;Москва;ул. Красноказарменная, д. 16;4240.00;1961;5
15153;Москва;ул. Красноказарменная, д. 16Б;7833.00;1962;9
15154;Москва;ул. Красноказарменная, д. 19;0.00;1961;9
15155;Москва;ул. Красноказарменная, д. 23;15106.00;1960;8
15156;Москва;ул. Краснолиманская, д. 21;1535.00;1962;3
15157;Москва;ул. Краснолиманская, д. 23;1535.00;1960;3
15158;Москва;ул. Краснолиманская, д. 25;1537.00;1964;3
15159;Москва;ул. Краснолиманская, д. 27;4607.00;1973;5
15160;Москва;ул. Краснополянская, д. 6, к. 1;14046.00;1983;16
15161;Москва;ул. Краснополянская, д. 6, к. 2;14096.00;1983;16
15162;Москва;ул. Краснополянская, д. 8;4832.00;1982;12
15163;Москва;наб. Краснопресненская, д. 2/1;18983.80;1954;11
15164;Москва;ул. Краснопролетарская, д. 7;52603.00;1998;19
15165;Москва;ул. Краснопролетарская, д. 8, стр. 1;6058.00;1917;6
15166;Москва;ул. Краснопролетарская, д. 8, стр. 3;1541.00;1956;5
15167;Москва;ул. Краснопролетарская, д. 9;34309.00;1986;12
15168;Москва;ул. Краснопролетарская, д. 9, к. 2;7437.00;2003;13
15169;Москва;ул. Краснопролетарская, д. 14/2;944.00;1917;3
15170;Москва;ул. Краснопрудная, д. 1;13124.60;1961;9
15171;Москва;ул. Краснопрудная, д. 3-5, стр. 1;9882.40;1947;7
15172;Москва;ул. Краснопрудная, д. 7-9;18371.20;1958;12
15173;Москва;ул. Краснопрудная, д. 11;6322.70;1962;8
15174;Москва;ул. Краснопрудная, д. 13;26252.90;1983;8
15175;Москва;ул. Краснопрудная, д. 22-24;14789.60;1933;8
15176;Москва;ул. Краснопрудная, д. 22а;3347.50;1930;5
15177;Москва;ул. Краснопрудная, д. 26;11348.50;1948;9
15178;Москва;ул. Краснопрудная, д. 30-34, стр. 1;9757.00;1955;14
15179;Москва;ул. Краснопрудная, д. 36, стр. 1;2123.00;1929;7
15180;Москва;ул. Краснопрудная, д. 36, стр. 2;458.00;1929;3
15181;Москва;туп. Красносельский, д. 5;3836.00;1955;5
15182;Москва;ул. Красносолнечная, д. 10;150.80;1961;2
15183;Москва;ул. Красносолнечная, д. 12;115.40;1960;1
15184;Москва;ул. Красносолнечная, д. 31;124.00;1959;1
15185;Москва;ул. Красносолнечная, д. 40, к. 1;1538.00;1964;3
15186;Москва;ул. Красносолнечная, д. 40, к. 2;1694.30;1965;3
15187;Москва;ул. Красносолнечная, д. 40, к. 3;1533.00;1966;3
15188;Москва;проезд. Красностуденческий, д. 1;10026.50;1960;8
15189;Москва;проезд. Красностуденческий, д. 2;19149.20;1979;12
15190;Москва;проезд. Красностуденческий, д. 3;3666.00;1966;12
15191;Москва;проезд. Красностуденческий, д. 4;13837.40;1985;14
15192;Москва;проезд. Красностуденческий, д. 4, к. 2;22188.00;2003;22
15193;Москва;проезд. Красностуденческий, д. 5;2135.00;1966;12
15194;Москва;проезд. Красностуденческий, д. 7;10555.00;1997;16
15195;Москва;проезд. Красностуденческий, д. 9;2216.00;1933;4
15196;Москва;проезд. Красностуденческий, д. 11;2692.00;1938;5
15197;Москва;проезд. Красностуденческий, д. 13;2153.00;1966;12
15198;Москва;проезд. Красностуденческий, д. 15;2733.00;1936;5
15199;Москва;проезд. Красностуденческий, д. 17;2147.00;1966;12
15200;Москва;проезд. Красностуденческий, д. 19;3620.50;1966;12
15201;Москва;проезд. Красностуденческий, д. 21;3676.0;1965;12
15202;Москва;проезд. Красностуденческий, д. 23;3633.2;1966;12
15203;Москва;наб. Краснохолмская, д. 1/15;30691.3;1957;12
15204;Москва;наб. Краснохолмская, д. 3;3874.0;1961;9
15205;Москва;наб. Краснохолмская, д. 5-9;3105.0;1962;9
15206;Москва;наб. Краснохолмская, д. 11, стр. 1;11099.0;1951;8
15207;Москва;наб. Краснохолмская, д. 13, стр. 1;17833.0;1959;7
15208;Москва;ул. Красноярская, д. 1;40841.1;1980;16
15209;Москва;ул. Красноярская, д. 3, к. 1;7230.9;1979;9
15210;Москва;ул. Красноярская, д. 3, к. 2;14507.0;1979;9
15211;Москва;ул. Красноярская, д. 5/36;5718.0;1980;16
15212;Москва;ул. Красноярская, д. 9;25097.7;1973;9
15213;Москва;ул. Красноярская, д. 11;6199.0;1979;16
15214;Москва;ул. Красноярская, д. 13;25264.1;1974;9
15215;Москва;ул. Красноярская, д. 15;7910.8;1980;16
15216;Москва;ул. Красноярская, д. 17;25308.8;1973;9
15217;Москва;ул. Красный Казанец, д. 1, к. 2;14347.1;1970;9
15218;Москва;ул. Красный Казанец, д. 1, к. 1;14312.4;1970;9
15219;Москва;ул. Красный Казанец, д. 3, к. 1;10689.4;1970;9
15220;Москва;ул. Красный Казанец, д. 3, к. 2;7380.4;1970;9
15221;Москва;ул. Красный Казанец, д. 3, к. 3;7380.4;1970;9
15222;Москва;ул. Красный Казанец, д. 3, к. 4;7013.3;1970;9
15223;Москва;ул. Красный Казанец, д. 3, к. 5;7380.4;1970;9
15224;Москва;ул. Красный Казанец, д. 3, к. 7;8143.0;2003;12
15225;Москва;ул. Красный Казанец, д. 5;6485.5;1983;16
15226;Москва;ул. Красный Казанец, д. 7;7153.0;1970;9
15227;Москва;ул. Красный Казанец, д. 13;10701.5;1970;9
15228;Москва;ул. Красный Казанец, д. 15, к. 1;10789.4;1970;9
15229;Москва;ул. Красный Казанец, д. 15, к. 2;7029.5;1970;9
15230;Москва;ул. Красный Казанец, д. 17;10578.0;1973;9
15231;Москва;ул. Красный Казанец, д. 19, к. 1;13494.8;1970;9
15232;Москва;ул. Красный Казанец, д. 19, к. 2;10550.7;1970;9
15233;Москва;ул. Красных Зорь, д. 19;5308.0;1969;12
15234;Москва;ул. Красных Зорь, д. 21;5368.0;1970;12
15235;Москва;ул. Красных Зорь, д. 23;3590.0;1968;5
15236;Москва;ул. Красных Зорь, д. 25;3512.0;1968;5
15237;Москва;ул. Красных Зорь, д. 27;2528.0;1966;5
